000150.jpe	1	[[(13, 184), (5, 48), (109, 48), (106, 184)]]
000086.jpe	1	[[(8, 249), (12, 5), (183, 8), (184, 250)]]
000178.jpe	1	[[(172, 226), (20, 225), (21, 53), (143, 66)]]
000092.jpe	1	[[(30, 225), (24, 78), (144, 78), (136, 225)]]
000079.jpe	1	[[(26, 223), (21, 43), (157, 43), (153, 225)]]
000187.jpe	0	[]
000193.jpe	1	[[(18, 210), (28, 40), (146, 44), (146, 213)]]
000045.jpe	1	[[(22, 200), (22, 89), (100, 88), (104, 199)]]
000051.jpe	4	[[(-5, 188), (3, 66), (88, 65), (83, 188)], [(86, 187), (91, 68), (174, 67), (174, 185)], [(175, 186), (175, 68), (253, 68), (260, 184)], [(262, 184), (256, 69), (334, 69), (347, 183)]]
000192.jpe	1	[[(165, 231), (25, 230), (25, 32), (166, 34)]]
000186.jpe	1	[[(6, 222), (12, 26), (147, 24), (157, 221)]]
000179.jpe	1	[[(21, 236), (23, 26), (175, 30), (170, 237)]]
000151.jpe	1	[[(137, 246), (14, 241), (18, 70), (140, 71)]]
000145.jpe	1	[[(15, 191), (10, 53), (113, 52), (108, 190)]]
000148.jpe	1	[[(8, 243), (8, 10), (174, 9), (175, 242)]]
000160.jpe	1	[[(137, 219), (24, 209), (45, 68), (145, 71)]]
000174.jpe	1	[[(22, 213), (14, 47), (144, 46), (139, 221)]]
000061.jpe	1	[[(7, 214), (6, 15), (151, 15), (153, 213)]]
000075.jpe	1	[[(15, 238), (15, 13), (180, 12), (178, 239)]]
000049.jpe	1	[[(10, 206), (46, 47), (154, 49), (189, 210)]]
000202.jpe	1	[[(32, 223), (35, 31), (168, 31), (178, 219)]]
000175.jpe	1	[[(8, 250), (7, 8), (186, 5), (182, 250)]]
000161.jpe	1	[[(16, 221), (16, 32), (151, 29), (156, 220)]]
000149.jpe	1	[[(18, 251), (17, 23), (175, 23), (182, 248)]]
000177.jpe	1	[[(185, 246), (8, 246), (17, 8), (182, 12)]]
000089.jpe	1	[[(152, 228), (35, 226), (42, 72), (147, 74)]]
000163.jpe	1	[[(22, 243), (14, 16), (176, 11), (185, 238)]]
000188.jpe	1	[[(15, 222), (15, 9), (168, 9), (168, 222)]]
000076.jpe	1	[[(138, 216), (11, 229), (14, 37), (139, 53)]]
000062.jpe	1	[[(14, 217), (17, 38), (142, 37), (150, 215)]]
000201.jpe	1	[[(28, 228), (63, 37), (204, 68), (159, 253)]]
000200.jpe	1	[[(176, 237), (18, 237), (22, 21), (177, 22)]]
000189.jpe	1	[[(27, 209), (25, 83), (115, 82), (117, 205)]]
000162.jpe	1	[[(10, 191), (4, 48), (113, 48), (108, 191)]]
000176.jpe	1	[[(23, 207), (26, 25), (155, 24), (155, 203)]]
000172.jpe	1	[[(8, 248), (13, 8), (179, 10), (186, 245)]]
000166.jpe	1	[[(3, 217), (34, 30), (153, 32), (192, 212)]]
000098.jpe	1	[[(17, 228), (34, 35), (164, 30), (185, 227)]]
000073.jpe	1	[[(18, 217), (11, 16), (165, 3), (165, 222)]]
000199.jpe	1	[[(10, 223), (9, 39), (125, 54), (133, 206)]]
000067.jpe	1	[[(11, 249), (13, 4), (187, 4), (186, 245)]]
000198.jpe	9	[[(2, 168), (14, 107), (51, 107), (41, 171)], [(61, 122), (69, 63), (109, 60), (102, 121)], [(125, 122), (125, 60), (170, 53), (171, 116)], [(183, 116), (184, 51), (235, 45), (236, 114)], [(253, 110), (253, 39), (311, 36), (315, 110)], [(52, 220), (60, 150), (105, 150), (97, 223)], [(111, 217), (120, 144), (169, 146), (161, 223)], [(178, 227), (181, 148), (236, 149), (235, 231)], [(260, 231), (257, 145), (320, 144), (328, 233)]]
000167.jpe	1	[[(29, 172), (26, 79), (93, 78), (95, 170)]]
000173.jpe	1	[[(14, 226), (14, 32), (147, 34), (154, 221)]]
000165.jpe	1	[[(31, 247), (36, 5), (201, 5), (212, 247)]]
000171.jpe	2	[[(32, 152), (24, 70), (80, 61), (89, 142)], [(51, 247), (64, 146), (121, 136), (123, 246)]]
000159.jpe	1	[[(17, 206), (26, 30), (147, 28), (155, 204)]]
000058.jpe	1	[[(55, 185), (63, 57), (153, 57), (164, 186)]]
000064.jpe	2	[[(205, 196), (207, 64), (302, 65), (300, 198)], [(77, 216), (19, 82), (116, 43), (171, 173)]]
000070.jpe	1	[[(21, 230), (23, 17), (174, 16), (183, 228)]]
000158.jpe	1	[[(19, 233), (0, 6), (183, 1), (172, 236)]]
000170.jpe	1	[[(10, 228), (11, 8), (150, 29), (156, 211)]]
000164.jpe	1	[[(8, 245), (8, 6), (177, 7), (178, 243)]]
000103.jpe	10	[[(10, 117), (8, 32), (68, 32), (70, 115)], [(75, 116), (74, 32), (132, 30), (135, 115)], [(139, 115), (138, 31), (197, 31), (197, 115)], [(201, 113), (201, 30), (260, 30), (260, 113)], [(263, 114), (264, 32), (322, 32), (322, 114)], [(13, 205), (10, 122), (71, 121), (73, 203)], [(76, 202), (76, 119), (136, 120), (135, 201)], [(139, 202), (139, 120), (199, 120), (196, 202)], [(202, 201), (202, 119), (261, 119), (260, 200)], [(264, 201), (265, 120), (322, 119), (321, 200)]]
000117.jpe	1	[[(1, 251), (13, 10), (175, 30), (161, 242)]]
000016.jpe	1	[[(175, 237), (14, 238), (15, 14), (176, 17)]]
000116.jpe	1	[[(19, 217), (19, 3), (154, 19), (157, 211)]]
000102.jpe	1	[[(52, 233), (45, 45), (280, 54), (280, 210)]]
000128.jpe	1	[[(44, 207), (42, 68), (145, 67), (144, 206)]]
000114.jpe	1	[[(19, 240), (14, 15), (182, 14), (180, 238)]]
000100.jpe	1	[[(174, 247), (15, 245), (17, 30), (173, 32)]]
000015.jpe	1	[[(161, 227), (41, 229), (42, 58), (167, 59)]]
000029.jpe	1	[[(26, 216), (29, 48), (147, 50), (149, 215)]]
000101.jpe	1	[[(0, 246), (12, 7), (176, 8), (184, 245)]]
000115.jpe	1	[[(14, 229), (14, 6), (157, 24), (156, 211)]]
000129.jpe	1	[[(140, 227), (29, 226), (26, 76), (145, 77)]]
000111.jpe	1	[[(158, 194), (18, 192), (41, 60), (136, 61)]]
000105.jpe	1	[[(5, 246), (9, 9), (178, 7), (179, 246)]]
000139.jpe	1	[[(1, 227), (2, 37), (135, 42), (136, 221)]]
000038.jpe	1	[[(49, 207), (53, 67), (149, 68), (153, 206)]]
000010.jpe	1	[[(15, 245), (13, 13), (182, 13), (179, 245)]]
000138.jpe	1	[[(11, 252), (6, 5), (181, 4), (182, 246)]]
000104.jpe	1	[[(20, 242), (33, 23), (159, 44), (182, 226)]]
000110.jpe	1	[[(25, 243), (42, 9), (212, 12), (231, 243)]]
000106.jpe	2	[[(22, 218), (55, 39), (179, 42), (176, 222)], [(206, 225), (202, 47), (324, 46), (357, 225)]]
000112.jpe	1	[[(25, 223), (19, 76), (135, 77), (128, 223)]]
000013.jpe	1	[[(0, 253), (0, 0), (182, -1), (182, 254)]]
000113.jpe	1	[[(13, 234), (21, 41), (153, 40), (163, 232)]]
000107.jpe	1	[[(148, 216), (42, 215), (44, 70), (148, 71)]]
000000.jpe	1	[[(23, 229), (23, 75), (136, 75), (138, 229)]]
000001.jpe	1	[[(36, 223), (36, 42), (165, 42), (167, 222)]]
000002.jpe	9	[[(4, 86), (4, 4), (60, 4), (59, 85)], [(64, 85), (62, 6), (120, 6), (119, 85)], [(124, 85), (123, 5), (179, 5), (180, 84)], [(3, 167), (4, 89), (59, 87), (59, 167)], [(63, 168), (63, 87), (120, 87), (120, 168)], [(123, 168), (123, 88), (179, 87), (181, 167)], [(0, 251), (1, 171), (59, 171), (58, 251)], [(63, 250), (63, 171), (119, 171), (120, 251)], [(123, 252), (123, 172), (181, 171), (181, 251)]]
000003.jpe	1	[[(16, 216), (28, 26), (159, 25), (173, 215)]]
000004.jpe	1	[[(147, 211), (40, 211), (40, 62), (148, 62)]]
000005.jpe	1	[[(49, 150), (42, 9), (150, 9), (141, 150)]]
000006.jpe	9	[[(2, 86), (2, 4), (60, 4), (60, 86)], [(63, 86), (63, 4), (121, 4), (119, 86)], [(124, 84), (124, 4), (182, 3), (182, 85)], [(1, 169), (1, 89), (58, 89), (58, 170)], [(62, 168), (62, 90), (118, 89), (119, 168)], [(124, 168), (123, 88), (182, 87), (182, 168)], [(2, 250), (1, 172), (59, 172), (59, 251)], [(64, 251), (63, 172), (120, 172), (119, 251)], [(125, 250), (124, 171), (180, 172), (183, 252)]]
000007.jpe	1	[[(152, 228), (40, 224), (38, 65), (162, 67)]]
000008.jpe	1	[[(4, 249), (1, 6), (176, 3), (178, 247)]]
000009.jpe	1	[[(153, 204), (5, 203), (20, 22), (145, 22)]]
000011.jpe	1	[[(121, 204), (129, 80), (219, 81), (221, 205)]]
000012.jpe	1	[[(147, 191), (42, 189), (44, 47), (147, 48)]]
000014.jpe	2	[[(18, 208), (13, 34), (139, 35), (140, 208)], [(191, 208), (190, 36), (316, 36), (312, 208)]]
000017.jpe	1	[[(8, 249), (11, 3), (178, 2), (190, 238)]]
000018.jpe	2	[[(250, 106), (303, 39), (350, 77), (299, 144)], [(230, 205), (288, 144), (333, 185), (275, 249)]]
000021.jpe	1	[[(36, 204), (32, 33), (159, 32), (158, 201)]]
000022.jpe	1	[[(9, 171), (78, 1), (311, 67), (284, 252)]]
000024.jpe	6	[[(46, 121), (51, 9), (133, 8), (131, 121)], [(135, 122), (136, 8), (219, 6), (221, 121)], [(225, 122), (223, 5), (305, 4), (316, 120)], [(39, 249), (46, 125), (131, 124), (130, 251)], [(133, 252), (134, 125), (222, 124), (227, 251)], [(228, 251), (224, 125), (318, 124), (323, 252)]]
000027.jpe	2	[[(3, 185), (5, 57), (96, 57), (96, 185)], [(99, 186), (98, 58), (185, 58), (190, 184)]]
000028.jpe	1	[[(14, 215), (18, 51), (131, 51), (137, 215)]]
000030.jpe	1	[[(143, 223), (28, 217), (37, 64), (145, 66)]]
000033.jpe	1	[[(10, 230), (10, 48), (137, 52), (142, 230)]]
000035.jpe	1	[[(4, 240), (21, 24), (162, 25), (183, 234)]]
000036.jpe	1	[[(15, 220), (15, 26), (152, 38), (144, 216)]]
000039.jpe	1	[[(38, 204), (41, 47), (149, 46), (159, 202)]]
000041.jpe	1	[[(19, 228), (19, 28), (164, 28), (164, 229)]]
000042.jpe	1	[[(7, 212), (15, 24), (146, 25), (146, 209)]]
000044.jpe	3	[[(33, 229), (34, 17), (183, 16), (182, 231)], [(191, 231), (190, 16), (343, 16), (341, 231)], [(351, 233), (348, 18), (501, 17), (504, 231)]]
000047.jpe	1	[[(15, 197), (20, 31), (136, 36), (136, 195)]]
000048.jpe	1	[[(21, 212), (25, 40), (145, 40), (148, 209)]]
000050.jpe	1	[[(10, 221), (5, 17), (150, 16), (153, 212)]]
000053.jpe	1	[[(11, 236), (12, 36), (150, 40), (153, 229)]]
000055.jpe	1	[[(139, 230), (36, 228), (31, 85), (141, 88)]]
000056.jpe	1	[[(12, 245), (14, 17), (176, 18), (178, 244)]]
000059.jpe	1	[[(15, 247), (15, 45), (162, 43), (160, 247)]]
000060.jpe	1	[[(180, 245), (5, 247), (6, 4), (180, 6)]]
000063.jpe	1	[[(234, 217), (85, 216), (101, 40), (222, 42)]]
000065.jpe	1	[[(3, 225), (5, 28), (141, 31), (147, 220)]]
000066.jpe	1	[[(9, 209), (17, 80), (105, 81), (119, 208)]]
000069.jpe	1	[[(40, 201), (49, 49), (155, 49), (167, 200)]]
000071.jpe	1	[[(16, 246), (11, 13), (177, 12), (182, 244)]]
000072.jpe	1	[[(44, 224), (39, 91), (140, 90), (138, 224)]]
000074.jpe	1	[[(11, 246), (10, 4), (183, 6), (183, 246)]]
000077.jpe	1	[[(12, 204), (17, 29), (139, 30), (139, 199)]]
000078.jpe	1	[[(33, 236), (41, 54), (169, 46), (178, 243)]]
000081.jpe	1	[[(16, 220), (32, 32), (160, 30), (175, 220)]]
000082.jpe	1	[[(12, 240), (26, 15), (181, 12), (188, 246)]]
000084.jpe	1	[[(98, 231), (98, 17), (251, 16), (251, 229)]]
000087.jpe	1	[[(23, 233), (23, 16), (161, 20), (182, 219)]]
000088.jpe	1	[[(232, 244), (27, 243), (44, 5), (212, 9)]]
000090.jpe	1	[[(46, 234), (42, 84), (157, 83), (152, 235)]]
000093.jpe	1	[[(180, 247), (8, 245), (13, 13), (177, 14)]]
000095.jpe	1	[[(32, 221), (30, 41), (162, 39), (165, 223)]]
000096.jpe	1	[[(19, 260), (22, -5), (188, 20), (181, 236)]]
000099.jpe	1	[[(18, 238), (36, 49), (160, 48), (180, 238)]]
000203.jpe	1	[[(40, 228), (51, 71), (158, 71), (163, 229)]]
000204.jpe	1	[[(38, 246), (32, 58), (177, 58), (177, 252)]]
000205.jpe	1	[[(26, 226), (24, 21), (176, 24), (168, 226)]]
000206.jpe	1	[[(18, 229), (20, 33), (158, 39), (158, 228)]]
000207.jpe	1	[[(21, 237), (22, 22), (177, 23), (181, 237)]]
000208.jpe	1	[[(19, 247), (19, 38), (165, 42), (166, 240)]]
000209.jpe	1	[[(12, 233), (18, 22), (166, 21), (174, 232)]]
000210.jpe	1	[[(30, 219), (34, 67), (140, 66), (145, 217)]]
000211.jpe	1	[[(175, 239), (19, 240), (36, 42), (166, 49)]]
000212.jpe	1	[[(162, 191), (38, 190), (45, 33), (155, 34)]]
000213.jpe	1	[[(22, 231), (14, 33), (163, 33), (162, 232)]]
000214.jpe	1	[[(30, 247), (33, 56), (159, 56), (175, 245)]]
000215.jpe	1	[[(34, 219), (35, 39), (163, 38), (164, 217)]]
000216.jpe	1	[[(244, 238), (79, 237), (82, 19), (244, 19)]]
000217.jpe	1	[[(35, 233), (20, 42), (156, 27), (173, 218)]]
000218.jpe	1	[[(146, 167), (43, 167), (45, 26), (146, 27)]]
000219.jpe	1	[[(21, 235), (24, 2), (184, 13), (190, 234)]]
000220.jpe	1	[[(5, 214), (34, 33), (159, 27), (193, 211)]]
000221.jpe	1	[[(41, 206), (27, 22), (176, 21), (163, 207)]]
000222.jpe	1	[[(178, 216), (19, 220), (27, 6), (172, 11)]]
000223.jpe	1	[[(11, 235), (15, 10), (173, 10), (178, 235)]]
000224.jpe	1	[[(17, 234), (25, 42), (157, 41), (164, 234)]]
000225.jpe	1	[[(28, 214), (28, 28), (161, 27), (165, 216)]]
000226.jpe	1	[[(21, 248), (21, 22), (184, 25), (182, 245)]]
000227.jpe	1	[[(58, 155), (58, 43), (139, 44), (138, 155)]]
000228.jpe	1	[[(35, 227), (36, 48), (160, 47), (166, 226)]]
000229.jpe	1	[[(179, 237), (9, 232), (22, 13), (175, 15)]]
000230.jpe	1	[[(18, 240), (23, 44), (161, 45), (161, 238)]]
000231.jpe	0	[]
000232.jpe	1	[[(5, 257), (2, 30), (167, 29), (169, 254)]]
000233.jpe	1	[[(18, 247), (11, 42), (162, 42), (162, 241)]]
000234.jpe	1	[[(14, 239), (17, 2), (182, 6), (191, 234)]]
000235.jpe	1	[[(11, 247), (11, 8), (181, 7), (184, 247)]]
000236.jpe	1	[[(156, 197), (43, 196), (37, 39), (166, 40)]]
000237.jpe	1	[[(16, 242), (18, 34), (166, 34), (172, 242)]]
000238.jpe	1	[[(22, 241), (24, 43), (163, 43), (169, 240)]]
000239.jpe	1	[[(76, 225), (80, 57), (200, 57), (200, 226)]]
000240.jpe	1	[[(29, 229), (37, 71), (149, 70), (158, 228)]]
000241.jpe	1	[[(17, 237), (17, 16), (171, 15), (181, 230)]]
000242.jpe	1	[[(27, 222), (27, 71), (139, 70), (134, 216)]]
000243.jpe	1	[[(13, 232), (13, 11), (171, 13), (173, 230)]]
000244.jpe	1	[[(34, 231), (42, 2), (201, 0), (211, 230)]]
000245.jpe	1	[[(0, 254), (0, 0), (182, 0), (182, 255)]]
000246.jpe	1	[[(35, 205), (39, 13), (302, 15), (306, 204)]]
000247.jpe	1	[[(0, 247), (18, 38), (150, 34), (181, 238)]]
000248.jpe	1	[[(0, 253), (0, 0), (179, 0), (179, 253)]]
000249.jpe	1	[[(11, 243), (13, 17), (177, 14), (177, 244)]]
000250.jpe	1	[[(0, 254), (0, 0), (180, 0), (180, 254)]]
000251.jpe	1	[[(24, 227), (19, 31), (168, 30), (162, 228)]]
000252.jpe	1	[[(171, 214), (25, 214), (36, 31), (162, 32)]]
000253.jpe	1	[[(173, 243), (27, 246), (29, 30), (181, 40)]]
000254.jpe	1	[[(166, 210), (196, 41), (329, 43), (297, 247)]]
000255.jpe	1	[[(51, 234), (46, 9), (206, 25), (181, 223)]]
000256.jpe	1	[[(163, 220), (23, 218), (24, 24), (163, 26)]]
000257.jpe	1	[[(10, 206), (6, 38), (128, 36), (128, 206)]]
000258.jpe	1	[[(0, 253), (0, 0), (179, 0), (179, 253)]]
000259.jpe	1	[[(18, 226), (24, 22), (166, 23), (171, 227)]]
000260.jpe	1	[[(19, 228), (20, 15), (172, 15), (178, 230)]]
000261.jpe	1	[[(19, 230), (20, 20), (170, 21), (170, 228)]]
000262.jpe	1	[[(5, 241), (9, 12), (173, 11), (179, 243)]]
000263.jpe	1	[[(20, 233), (20, 23), (173, 21), (172, 232)]]
000264.jpe	1	[[(78, 234), (103, 43), (237, 44), (268, 234)]]
000265.jpe	1	[[(4, 251), (2, 3), (179, 3), (181, 251)]]
000266.jpe	1	[[(23, 240), (28, 28), (185, 28), (191, 239)]]
000267.jpe	1	[[(0, 253), (0, 0), (181, 0), (181, 253)]]
000268.jpe	1	[[(25, 234), (27, 31), (169, 31), (176, 230)]]
000269.jpe	1	[[(37, 199), (32, 21), (165, 21), (163, 199)]]
000270.jpe	1	[[(27, 214), (27, 28), (161, 28), (161, 216)]]
000271.jpe	2	[[(5, 188), (8, 65), (94, 63), (95, 188)], [(98, 188), (96, 62), (184, 61), (190, 187)]]
000272.jpe	1	[[(0, 253), (0, 0), (179, 0), (179, 253)]]
000273.jpe	1	[[(19, 243), (16, 12), (178, 12), (190, 237)]]
000274.jpe	1	[[(4, 250), (3, 4), (178, 4), (179, 251)]]
000275.jpe	1	[[(15, 247), (16, 26), (175, 26), (177, 248)]]
000276.jpe	1	[[(39, 229), (42, 87), (142, 87), (143, 229)]]
000277.jpe	1	[[(11, 228), (13, 10), (172, 6), (176, 230)]]
000278.jpe	1	[[(12, 243), (23, 8), (185, 8), (196, 243)]]
000279.jpe	1	[[(170, 242), (7, 241), (17, 20), (170, 27)]]
000280.jpe	1	[[(22, 231), (23, 21), (172, 20), (176, 231)]]
000281.jpe	1	[[(8, 247), (7, 7), (182, 7), (183, 247)]]
000282.jpe	1	[[(14, 240), (18, 25), (169, 19), (183, 241)]]
000283.jpe	1	[[(28, 241), (24, 50), (170, 51), (161, 242)]]
000284.jpe	1	[[(0, 253), (0, 0), (181, 0), (181, 253)]]
000285.jpe	1	[[(47, 188), (47, 58), (138, 59), (141, 186)]]
000286.jpe	2	[[(13, 103), (36, 17), (96, 32), (76, 118)], [(6, 213), (6, 127), (66, 125), (69, 212)]]
000287.jpe	1	[[(8, 246), (10, 6), (184, 6), (184, 246)]]
000288.jpe	1	[[(34, 214), (35, 54), (150, 54), (151, 214)]]
000289.jpe	1	[[(0, 253), (0, 0), (181, 0), (181, 253)]]
000290.jpe	1	[[(12, 238), (12, 22), (165, 20), (172, 238)]]
000291.jpe	1	[[(36, 231), (36, 42), (170, 41), (171, 229)]]
000292.jpe	1	[[(35, 223), (36, 54), (156, 54), (157, 223)]]
000293.jpe	1	[[(42, 187), (54, 76), (133, 76), (145, 187)]]
000294.jpe	1	[[(15, 222), (14, 27), (156, 22), (157, 222)]]
000295.jpe	1	[[(5, 241), (15, 25), (165, 24), (175, 241)]]
